ID,公司,職務,類別,工作內容,風險等級,自動化風險分數
8a9a7557-8b1b-4a03-8449-a7bad09dd423,大鼎科技有限公司,駐點工程師(主機、網路),網路管理工程師,"1.網路設備日常監控與告警處理
2.網路安全與存取控制的維護(Firewall/Access Control, intrusion Detection, Intrusion Prevention, Administrative Access Control)
3.網路設備安裝、設定及設備維護
4.虛擬系統維運、VDI管理
5.網域控制站維運及管理
6.分析、解決網路問題
7.協助專案執行與建置
8.網路相關資料文件撰寫
9.與團隊共同合作，須具責任感、自我管理能力、具實作經驗、執行力強，主動學習能力

本職位對於駐點客戶公司營運至關重要，負責企業網路設備的日常維護、監控及問題排除，以確保公司網路運作穩定順暢。此外，隨著數位科技的迅速發展，該職位具有良好的發展前景和技術提升空間。
我們歡迎有經驗且有熱忱的人才加入我們，如果您符合以上條件，歡迎投遞履歷表，期待與您共事！",低風險,0.328
8a9a7557-8b1b-4a03-8449-a7bad09dd423,大鼎科技有限公司,駐點工程師(主機、網路),系統工程師,"1.網路設備日常監控與告警處理
2.網路安全與存取控制的維護(Firewall/Access Control, intrusion Detection, Intrusion Prevention, Administrative Access Control)
3.網路設備安裝、設定及設備維護
4.虛擬系統維運、VDI管理
5.網域控制站維運及管理
6.分析、解決網路問題
7.協助專案執行與建置
8.網路相關資料文件撰寫
9.與團隊共同合作，須具責任感、自我管理能力、具實作經驗、執行力強，主動學習能力

本職位對於駐點客戶公司營運至關重要，負責企業網路設備的日常維護、監控及問題排除，以確保公司網路運作穩定順暢。此外，隨著數位科技的迅速發展，該職位具有良好的發展前景和技術提升空間。
我們歡迎有經驗且有熱忱的人才加入我們，如果您符合以上條件，歡迎投遞履歷表，期待與您共事！",低風險,0.328
73bff1f7-4731-4be0-9660-7b5ecd150e9f,緯創軟體股份有限公司,T－System Software Engineer（台北）,軟體工程師,"【工作內容】
1.設計與優化系統軟體（如應用程式、服務、工具、雲端平台等）功能與架構
2.依據設計架構進行程式開發與整合
3.撰寫並執行測試計畫與測試程序，除錯並提出改善方案
4.參與敏捷開發團隊，協同團隊成員溝通專案進度與問題解決",低風險,0.301
cdc220b5-7d19-434d-88f3-3e8a2eca0d9c,美商賽發馥股份有限公司臺灣分公司,Qemu System Modeling Engineer,軟體工程師,"The Role:

SiFive is proud to take a software-first approach to develop tools and frameworks that achieve cutting-edge performance without compromising quality. SiFive's Intelligence processors leverage and extend RISC-V Vectors to accelerate AI applications for the edge and beyond. Our Core IPs navigate tradeoffs between performance, power, and area, but do not sacrifice flexibility or programmability. Our software stack is co-designed with the hardware and developed with scalability and quality in mind. Join us to create revolutionary software from the ground up. 

As a QEMU Engineer on the System Software Team, you will collaborate with system architecture and hardware engineering teams to design software models and evaluate systems, including CPUs and related IP blocks. You’ll develop software for QEMU to model IP and instruction sets. You’ll be a part of creating something big, all based on the RISC-V instruction set architecture.

Responsibilities:
- Design, develop, and upstream QEMU and other simulation solutions (both SiFive-proprietary and public open source).
- Enhance and maintain existing QEMU RISC-V CPU and SiFive-proprietary peripheral models.
- Collaborate with architecture, hardware engineering, and other software engineering teams to review and refine features.",高風險,1.913
3bd759bc-95d5-4424-b698-ede533171c69,工一科技有限公司,DevOps,系統工程師,"Onework.io DevOps 工程師招募
我們正在尋找DevOps 工程師，負責數據管理的私有雲及公有雲（GCP） 部署與維運，打造高效穩定的數據處理架構。

工作內容：
設計、部署及維護 IoT 數據基礎架構，確保高可用性與可擴展性。
在 GCP 上管理 Kubernetes（GKE）、VM、Cloud Functions 等服務。
CI/CD 自動化（GitOps、Terraform、Ansible）實作與優化。
監控與優化雲端資源效能，確保IoT 數據穩定流通。
與開發團隊協作，提升系統安全性與 DevOps 流程。
我們希望你具備：
熟悉 GCP（或 AWS/Azure），具 Kubernetes（GKE）部署經驗。
熟悉 Docker、Kubernetes具 CI/CD 建置能力。
具備基礎 網路與資安 概念，如 IAM、VPC、Firewall。
熟悉 Terraform、Ansible 等基礎架構自動化工具。
具備 IoT 資料處理與雲端串流（如 Pub/Sub、Kafka、BigQuery）經驗尤佳。


14 個月保障薪資，彈性工時與遠端工作選擇
技術社群交流、進修補助

加入我們，打造智慧建築 IoT 數據基礎架構！",低風險,0.163
3bd759bc-95d5-4424-b698-ede533171c69,工一科技有限公司,DevOps,網路管理工程師,"Onework.io DevOps 工程師招募
我們正在尋找DevOps 工程師，負責數據管理的私有雲及公有雲（GCP） 部署與維運，打造高效穩定的數據處理架構。

工作內容：
設計、部署及維護 IoT 數據基礎架構，確保高可用性與可擴展性。
在 GCP 上管理 Kubernetes（GKE）、VM、Cloud Functions 等服務。
CI/CD 自動化（GitOps、Terraform、Ansible）實作與優化。
監控與優化雲端資源效能，確保IoT 數據穩定流通。
與開發團隊協作，提升系統安全性與 DevOps 流程。
我們希望你具備：
熟悉 GCP（或 AWS/Azure），具 Kubernetes（GKE）部署經驗。
熟悉 Docker、Kubernetes具 CI/CD 建置能力。
具備基礎 網路與資安 概念，如 IAM、VPC、Firewall。
熟悉 Terraform、Ansible 等基礎架構自動化工具。
具備 IoT 資料處理與雲端串流（如 Pub/Sub、Kafka、BigQuery）經驗尤佳。


14 個月保障薪資，彈性工時與遠端工作選擇
技術社群交流、進修補助

加入我們，打造智慧建築 IoT 數據基礎架構！",低風險,0.173
3bd759bc-95d5-4424-b698-ede533171c69,工一科技有限公司,DevOps,雲端工程師,"Onework.io DevOps 工程師招募
我們正在尋找DevOps 工程師，負責數據管理的私有雲及公有雲（GCP） 部署與維運，打造高效穩定的數據處理架構。

工作內容：
設計、部署及維護 IoT 數據基礎架構，確保高可用性與可擴展性。
在 GCP 上管理 Kubernetes（GKE）、VM、Cloud Functions 等服務。
CI/CD 自動化（GitOps、Terraform、Ansible）實作與優化。
監控與優化雲端資源效能，確保IoT 數據穩定流通。
與開發團隊協作，提升系統安全性與 DevOps 流程。
我們希望你具備：
熟悉 GCP（或 AWS/Azure），具 Kubernetes（GKE）部署經驗。
熟悉 Docker、Kubernetes具 CI/CD 建置能力。
具備基礎 網路與資安 概念，如 IAM、VPC、Firewall。
熟悉 Terraform、Ansible 等基礎架構自動化工具。
具備 IoT 資料處理與雲端串流（如 Pub/Sub、Kafka、BigQuery）經驗尤佳。


14 個月保障薪資，彈性工時與遠端工作選擇
技術社群交流、進修補助

加入我們，打造智慧建築 IoT 數據基礎架構！",低風險,0.16
61906528-6ac3-4eef-bf11-365d726eb5c5,三也科技股份有限公司,Web前端開發工程師【午班】,軟體工程師,"【職缺描述】
1. 負責公司產品web前端開發
2. 根據前端介面原型的設計，實現效果及功能

【職務需求】
1. 有1年以上的前端開發工作經驗
2. 可運用Vue 前端框架為佳
3. 能運用Javascript/HTML5/CSS3進行頁面佈局且兼容主流瀏覽器
4. 有手機端 Wap 開發經驗，能夠兼容大部分移動端設備
5. 熟悉頁面的自適應佈局，對用戶體驗、交互操作流程、及用戶需求有一定理解

<<此職務為專職午班>>",低風險,-3.224
61906528-6ac3-4eef-bf11-365d726eb5c5,三也科技股份有限公司,Web前端開發工程師【午班】,Internet程式設計師,"【職缺描述】
1. 負責公司產品web前端開發
2. 根據前端介面原型的設計，實現效果及功能

【職務需求】
1. 有1年以上的前端開發工作經驗
2. 可運用Vue 前端框架為佳
3. 能運用Javascript/HTML5/CSS3進行頁面佈局且兼容主流瀏覽器
4. 有手機端 Wap 開發經驗，能夠兼容大部分移動端設備
5. 熟悉頁面的自適應佈局，對用戶體驗、交互操作流程、及用戶需求有一定理解

<<此職務為專職午班>>",高風險,4.541
84827831-911e-4dbd-89cd-6d955b805fc6,五號館有限公司,後端工程師 Backend Developer,Internet程式設計師,"你是否對於保護環境具有滿腔的熱血，並且深信在這個時代可以透過軟體改變許多事情呢？本公司是一間想要透過資料服務對於這個環境貢獻出心力，努力朝向更永續的資源使用。希望能夠找到具有共同目標的夥伴一起努力！

「五號館有限公司」成立於2018年，為一家年輕公司。開發項目著重於環境、地下水、精準農業等領域大數據分析及服務，主要工作內容會是環境資料分析以及演算法開發。

***工作內容***
1. 伺服器端程式邏輯開發：負責開發和維護應用程式的伺服器端程式邏輯(Docker)，確保系統運行穩定且符合需求。
2. 資料庫管理：設計、建立和管理應用程式所需的資料庫結構(PostgreSQL)，確保數據存儲和擷取的效率和準確性。
3. API 開發：創建和管理應用程式介面，以便前端和其他系統可以與後端進行有效的通訊。
4. 安全性實施：實施安全措施，保護應用程式和數據，防範潛在的安全風險。
5. 後端框架應用：使用流行的後端框架（Django、FastAPI）來加速開發，提高代碼的可維護性和效能。
6. 性能優化：監控並優化後端系統的性能，以確保應用程式能夠應對高流量和大規模數據。

***工作應用***
- 網頁平臺服務建置(資料庫建置與應用程式介面開發)
- 輕量化虛擬技術服務實作(Docker)
- 國內外最新技術蒐集並實作應用

PS：本職缺為約聘職位，採一年一聘制，合約期滿後可依工作表現與公司需求評估續約。",高風險,0.851
